album_id,album_genres,album_release_date,album_popularity,year
0fHB3Fl84QT2cjwDTEKXon,,2019-03-31,56,2019
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95,2019
7BISGeB7QwhqRIadxuLHfG,,2019-03-07,67,2019
2eLpj5EDUhyAoTks8sxcKR,,2019-11-22,66,2019
27LNgTSAGxE2fitrsCukmT,,2019-05-17,59,2019
2ZaX1FdZCwchXl1QZiD4O4,,2019-06-21,68,2019
0qE8qzazAbwS62hZ992jQ4,,2019-10-20,70,2019
6DxidEI7EhF8md8ev83iNY,,2019-06-14,62,2019
61G7KL6rpj167r6H4CzS8C,,2019-03-22,76,2019
6KuvJ7yluj7KuMDm9ydXM1,,2019-12-10,56,2019
2tj0cSHCtiVNNhbzw3i9WT,,2019-10-18,56,2019
7IilwVOdwA4eWTeZZYvbu0,,2019-04-15,56,2019
3z7kfJNZsrAjHY3Q24N4QQ,,2019-07-31,61,2019
5Nux7ozBJ5KJ02QYWwrneR,,2019-05-10,66,2019
1otwHKoQ5KPaiekpYk4tWh,,2019-01-24,68,2019
6Gb6WEgIO0GRWQSxYSHUzs,,2019-10-17,59,2019
52iN0AN48yBH5pF6C65ZmI,,2019-10-11,60,2019
0qE8qzazAbwS62hZ992jQ4,,2019-10-20,70,2019
6Pb7PMZtW0fuEM1lCGvCDu,,2019-07-26,65,2019
0wEnZguPw6l4Rcdgzcm5qv,,2019-09-20,68,2019
1HMR6PG5Su7p0JjRws7NBb,,2019-04-12,58,2019
1NAmidJlEaVgA3MpcPFYGq,,2019-08-23,95,2019
2OOcufzAxz4qgzadyJaEty,,2019-07-26,58,2019
0x1pqWmdjByJt0lVEUr99c,,2019-09-24,59,2019
62aYom0k3j1RBe4uPC64ob,,2019-01-18,66,2019
1wSJIPGezZDocP5T4DKUSs,,2019-11-26,69,2019
3oIFxDIo2fwuk4lwCmFZCx,,2019-07-12,74,2019
4g1ZRSobMefqF6nelkgibi,,2019-09-06,86,2019
475CNcvlqtRpaXjTcn4hCP,,2019-04-26,61,2019
3kxxxUQ9HFVUSg2pDLYoZ0,,2019-09-13,62,2019
5CUBWdPcLPRctBuUY04boT,,2019-06-19,63,2019
5mNk0mLiGcJHLGiT0mjHmX,,2019-09-17,60,2019
5ucsbLLlsgfWOrCHl8uCiO,,2019-06-28,63,2019
1Uf67JAtkVWfdydzFFqNF2,,2019-06-07,74,2019
2ny0Q7DWoI2GH1TlQTuBdD,,2019-09-27,68,2019
2755rVbg8SJCsmTe0FQTLa,,2019-02-28,75,2019
5AHWNPo3gllDmixgAoFru4,,2019-01-18,67,2019
7xVbpLEzt8IQn82IBSMPzu,,2019-06-28,55,2019
1Sj2R7Zu0mYAPf5oCEnl2P,,2019-08-04,63,2019
7dqpveMVcWgbzqYrOdkFTD,,2019-08-02,75,2019
0ujHQ5WCLuKJQXOqXpGtpf,,2019-04-12,72,2019
2n3quCZ0anEa46j2IveacI,,2019-07-05,71,2019
26ztFK3E69j5THJQdyxC5w,,2019-06-07,75,2019
6Am6MERXwzXEATDw7cdnag,,2019-08-09,63,2019
6wmwWYzwMK3NrTstuvKasD,,2019-05-20,55,2019
7mKevNHhVnZER3BLgI8O4F,,2019-11-07,65,2019
1tkILSHrftqtIaop0bcCqg,,2019-06-21,60,2019
2n3quCZ0anEa46j2IveacI,,2019-07-05,71,2019
2755rVbg8SJCsmTe0FQTLa,,2019-02-28,75,2019
0qE8qzazAbwS62hZ992jQ4,,2019-10-20,70,2019
4g1ZRSobMefqF6nelkgibi,,2019-09-06,86,2019
13MHW8hoLFjX7SaVEVmj3X,,2019-10-18,69,2019
0qRnyZEgvqF96kGSZALooq,,2019-10-04,66,2019
6zgCsYTyMyvBLqcv51KLXS,,2019-05-10,73,2019
5mczfTrIuyQboTG7frLuUE,,2019-06-21,57,2019
6wi40lIjhukePWyXRKY7qO,,2019-04-25,59,2019
1U4AU6ken2YH258a4lZyd8,,2019-12-12,64,2019
2c7gFThUYyo2t6ogAgIYNw,,2019-03-01,74,2019
4B2pV5Zds6478QOqA8yqdj,,2019-07-19,61,2019
5658aM19fA3JVwTK6eQX70,,2019-05-17,83,2019
2QRU8jGOJHDMrCTPKIHVik,,2019-03-29,69,2019
5CUBWdPcLPRctBuUY04boT,,2019-06-19,63,2019
1qgJNWnPIeK9rx7hF8JCPK,,2019-10-04,76,2019
3fxzSn0ObgCjLadyR53ohN,,2019-11-21,63,2019
3ZXrPDVxH8COhSw4jUmmuc,,2019-04-19,56,2019
3oIFxDIo2fwuk4lwCmFZCx,,2019-07-12,74,2019
3YIUNL7qFE8NP3X3zaYSND,,2019-05-17,70,2019
3hn46RDrEmoi4XhLjgdNjZ,,2019-12-06,72,2019
0bJIHF1Or1YBLFBMwv53K2,,2019-07-05,69,2019
7xfcihbsBamUi6sezd0oOG,,2019-09-20,62,2019
1btu0SV2DOI5HoFsvUd78F,,2019-03-08,80,2019
2QRU8jGOJHDMrCTPKIHVik,,2019-03-29,69,2019
1bCBZ8LedqwVYOLDLrRbbY,,2019-10-11,77,2019
5QNIFVnhZn80T3EteDzvgW,,2019-07-26,63,2019
5GJPwVjH1HL5krPhyxsooq,,2019-07-26,55,2019
4qSRxDFJlvi8z83JbogGaL,,2019-09-06,58,2019
4Ib3LE6FimfhNVnY7Tc1zM,,2019-07-26,66,2019
4yf4bD1iM96hBH6aIc6SaF,,2019-11-01,65,2019
1oMUAeEeA32eaJOhrlbM1a,,2019-12-10,66,2019
7jXmmQ1gNTXHyTF7uvH4Tn,,2019-05-24,73,2019
6JB7kAukHIaovbGdgkvCfI,,2019-11-29,60,2019
0Cuqhgy8vm96JEkBY3polk,,2019-04-05,63,2019
7M4AeOUpTfAHk1Ch4xKUC7,,2019-02-28,74,2019
1AaAZVHtUWpJuLpq96VUuQ,,2019-03-21,60,2019
0cGGGHvqwMD2J7bNz8TG3s,,2019-09-13,61,2019
7m3LlqH5j3aGBaJ6M6anIm,,2019-06-14,68,2019
6DcjgwmNJdsl2BODdwPOH6,,2019-03-29,65,2019
5zi7WsKlIiUXv09tbGLKsE,,2019-05-17,82,2019
4uQ5kFmXQdCxz3WvM4UUzy,,2019-10-25,78,2019
0Pr7tJefVMQCh8hy1n8OLr,,2019-10-31,74,2019
7pxn1oyPyy1nOFQQhoHJKX,,2019-10-25,76,2019
5WLquTz7nUnsHCj80b6wci,,2019-05-17,60,2019
2vIIWsslRiFHiHPWFTsdaE,,2019-12-12,57,2019
0giyK2LuJ6wcfVN2QXDIlB,,2019-10-31,65,2019
71BrrQxz8mZAneNSDE9Lov,,2019-09-13,62,2019
4kkVGtCqE2NiAKosri9Rnd,,2019-08-02,75,2019
0Pr7tJefVMQCh8hy1n8OLr,,2019-10-31,74,2019
1bCBZ8LedqwVYOLDLrRbbY,,2019-10-11,77,2019
1qgJNWnPIeK9rx7hF8JCPK,,2019-10-04,76,2019
1hKrXHrn9HhV2wmoQrbfe7,,2019-07-24,56,2019
0qE8qzazAbwS62hZ992jQ4,,2019-10-20,70,2019
0S0KGZnfBGSIssfF54WSJh,,2019-03-29,85,2019
2PS7Oebmv9wJNPbgISiMsN,,2019-05-09,62,2019
62aYom0k3j1RBe4uPC64ob,,2019-01-18,66,2019
2fYhqwDWXjbpjaIJPEfKFw,,2019-02-08,81,2019
1qgJNWnPIeK9rx7hF8JCPK,,2019-10-04,76,2019
3PNxZ3BELbUXJ1XLktXiHz,,2019-04-05,68,2019
6C8ObcezFoorqPgY2J320r,,2019-03-15,67,2019
0xbuJLlb5afBcmCpdOaszR,,2019-04-25,63,2019
53oqFs4q8sfqH6IPiyleEN,,2019-12-13,69,2019
1MmVkhiwTH0BkNOU3nw5d3,,2019-11-07,79,2019
7xV2TzoaVc0ycW7fwBwAml,,2019-12-13,86,2019
4MHHajvRTUHItDsvfdIC8B,,2019-11-26,65,2019
754RY5WpZ2LTUZsk8kDBju,,2019-08-09,68,2019
2KqlAl1Kl5fZvbFgJ0qFB6,,2019-04-12,72,2019
4KJGypBUe7ANibtri1msUe,,2019-06-21,60,2019
6GFOn9MAVGzNHUqjBKiJWj,,2019-11-01,62,2019
6dFFcYQ8VhifgdKgYY5LYL,,2019-04-19,64,2019
4yf4bD1iM96hBH6aIc6SaF,,2019-11-01,65,2019
5XpEKORZ4y6OrCZSKsi46A,,2019-08-30,84,2019
7xV2TzoaVc0ycW7fwBwAml,,2019-12-13,86,2019
1I6FpscJIfwf4T56VxGVsB,,2019-08-30,80,2019
1V9oE8bVilClrk5naqyyvL,,2019-01-11,63,2019
4g1ZRSobMefqF6nelkgibi,,2019-09-06,86,2019
6d1vGZsr6Uy3h9IigBpPAf,,2019-07-26,75,2019
0A13mnL2iaAoke3GXWsvB1,,2019-11-12,54,2019
7bL1fTsGeOyxv29BNVtMb1,,2019-10-18,60,2019
5eKuModdAdZRmc51241r4D,,2019-07-12,61,2019
2dTnaecImWLJOMrJgF5HAt,,2019-11-01,58,2019
2jN2NE1yYXVPxak3bXT2AC,,2019-03-29,57,2019
1NsTSXjVNE7XmZ8PmyW0wl,,2019-09-27,70,2019
0NGHR9zjS5eFFlqtClA9VV,,2020-04-29,78,2020
4qVzNqB4cskFInYfrC7P0S,,2020-02-10,78,2020
3vi20DRHkqv4HyVg9Rt9wC,,2020-02-07,81,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
6wTyGUWGCilBFZ837k5aRi,,2020-10-02,83,2020
6m5qlaMzLtNsQDj3DQY5ji,,2020-12-04,79,2020
0sOeI7pbAmIc8aDFyvkBUW,,2020-11-13,77,2020
3TkSm0esbUBPygKvMrwWQn,,2020-05-08,75,2020
5bfpRtBW7RNRdsm3tRyl3R,,2020-08-07,80,2020
4yP0hdKOZPNshxUOjY0cZj,,2020-03-20,88,2020
6wTyGUWGCilBFZ837k5aRi,,2020-10-02,83,2020
3vi20DRHkqv4HyVg9Rt9wC,,2020-02-07,81,2020
2Om5VEKaBd4Afht33ToQGD,,2020-05-29,69,2020
6wTyGUWGCilBFZ837k5aRi,,2020-10-02,83,2020
7rKmLxCFlmtIxGpX4HYgs4,,2020-02-14,77,2020
2QRedhP5RmKJiJ1i8VgDGR,,2020-12-25,83,2020
1ZRAeQ6zsPJ5W1K3DvpRpP,,2020-03-06,73,2020
39xhYyNNDatQtgKw2KdXMz,,2020-05-15,80,2020
04uOXDWUgZmTps35RqDBg4,,2020-08-07,74,2020
00wSTrFxoSzA7eeS1UxHgd,,2020-12-04,76,2020
2CMlkzFI2oDAy5MbyV7OV5,,2020-03-20,81,2020
5iUwaD3wFVwfaAfs9Z0eCh,,2020-01-25,70,2020
4v0IxMbMN975IfxFHzgK9d,,2020-06-19,70,2020
33afeafKvnHqT7p2lYgdhd,,2020-08-14,70,2020
6uhEg4ASZYLIilZFCBFy1r,,2020-05-01,73,2020
5Gn3fFzlWL89j0hGumtXb5,,2020-05-15,73,2020
2Xoteh7uEpea4TohMxjtaq,,2020-12-11,83,2020
31qVWUdRrlb8thMvts0yYL,,2020-02-14,76,2020
4yP0hdKOZPNshxUOjY0cZj,,2020-03-20,88,2020
25TJxI6ZH6XjT8geRQAFz5,,2020-10-23,72,2020
6OQ9gBfg5EXeNAEwGSs6jK,,2020-05-01,80,2020
4otkd9As6YaxxEkIjXPiZ6,,2020-01-17,75,2020
0sOeI7pbAmIc8aDFyvkBUW,,2020-11-13,77,2020
4yP0hdKOZPNshxUOjY0cZj,,2020-03-20,88,2020
6m5qlaMzLtNsQDj3DQY5ji,,2020-12-04,79,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
3vi20DRHkqv4HyVg9Rt9wC,,2020-02-07,81,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
1RWiRfdNZKDe8VXzzf2VEc,,2020-04-17,73,2020
39xhYyNNDatQtgKw2KdXMz,,2020-05-15,80,2020
6OQ9gBfg5EXeNAEwGSs6jK,,2020-05-01,80,2020
26c7MmQ4w8EAvVLb4jilaM,,2020-09-18,80,2020
781cKhbTPwLnPmo9BALQl7,,2020-12-25,69,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
7rKmLxCFlmtIxGpX4HYgs4,,2020-02-14,77,2020
2Xoteh7uEpea4TohMxjtaq,,2020-12-11,83,2020
4qUMByJ3Pk94BFnCmGaUPS,,2020-09-18,70,2020
7C8Wi2KmO6MqPYZqNuhZ1W,,2020-12-18,73,2020
389zGArsMlwuPorS4Cw7IX,,2020-09-18,73,2020
7z4GhRfLqfSkqrj5F3Yt2B,,2020-03-13,77,2020
0qGdc7fNq9RNIPEzZufa43,,2020-08-14,68,2020
7e7t0MCrNDcJZsPwUKjmOc,,2020-07-03,81,2020
2TbrXjwWklhT7JrC5sdUkf,,2020-04-10,69,2020
6n9DKpOxwifT5hOXtgLZSL,,2020-07-10,81,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
5lKlFlReHOLShQKyRv6AL9,,2020-03-27,75,2020
2QRedhP5RmKJiJ1i8VgDGR,,2020-12-25,83,2020
12GZ5ewBjyylguigbdmqJ9,,2020-01-31,69,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
6OQ9gBfg5EXeNAEwGSs6jK,,2020-05-01,80,2020
7zhKZcqIJkkeqrswshd15r,,2020-11-20,71,2020
3L3WBqghAN3LeGZa5eRIBk,,2020-05-22,67,2020
5BRhg6NSEZOj0BR6Iz56fR,,2020-11-27,81,2020
6OQ9gBfg5EXeNAEwGSs6jK,,2020-05-01,80,2020
25gJpQKgXxT5CrMitr0DQO,,2020-12-04,65,2020
6ufaA5YvSGK3E9KnRFYvvo,,2020-11-27,70,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
2ogiazbrNEx0kQHGl5ZBTQ,,2020-08-07,68,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
59GRmAvlGs7KjLizFnV7Y9,,2020-04-03,70,2020
2xkZV2Hl1Omi8rk2D7t5lN,,2020-04-10,74,2020
2p9gK2BcdrloHNJwarc9gc,,2020-02-08,71,2020
68enXe5XcJdciSDAZr0Alr,,2020-01-17,75,2020
6j6uNK4vsfLXqVwWXwvqYQ,,2020-09-04,71,2020
6n9DKpOxwifT5hOXtgLZSL,,2020-07-10,81,2020
39xhYyNNDatQtgKw2KdXMz,,2020-05-15,80,2020
3D4bwVn4Wp8Za0Amkyd5I5,,2020-05-08,68,2020
2CMlkzFI2oDAy5MbyV7OV5,,2020-03-20,81,2020
5KpXxX7OUDXRs25qLyN8NA,,2020-10-02,71,2020
2Xoteh7uEpea4TohMxjtaq,,2020-12-11,83,2020
4yP0hdKOZPNshxUOjY0cZj,,2020-03-20,88,2020
7e7t0MCrNDcJZsPwUKjmOc,,2020-07-03,81,2020
2NEpp4wrvFoeL3isMKpyXr,,2020-12-16,66,2020
1xRcR4iSouBrfVhuqFkPAJ,,2020-04-03,68,2020
0G3uruzIfqEMKmuI8vGZ42,,2020-06-01,66,2020
1zHR48K6XtWYm6bhrw4J6C,,2020-03-27,75,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
3YPFaTR7WMi1Hd4NVKdCJx,,2020-01-10,76,2020
6QZyKchQivUBTSMcoBmlPa,,2020-02-14,69,2020
7z4GhRfLqfSkqrj5F3Yt2B,,2020-03-13,77,2020
1YTUy55SBqVmOTSJHJ8ken,,2020-07-10,63,2020
7AaqMMiYMvnMB3RcS8u3EY,,2020-03-13,70,2020
6uhEg4ASZYLIilZFCBFy1r,,2020-05-01,73,2020
4dsMe3EBC8xURaxMhyorgf,,2020-08-10,70,2020
6j6uNK4vsfLXqVwWXwvqYQ,,2020-09-04,71,2020
2QRedhP5RmKJiJ1i8VgDGR,,2020-12-25,83,2020
2kZyqn4Cmr78D74K9TcO4K,,2020-03-13,67,2020
5LtYMFZoC0elRSipbMV5sw,,2020-10-16,65,2020
2WADI6qysXnT8cpXKbH8nv,,2020-12-11,69,2020
4R3ERcDOQP7o1Lkok2uO7E,,2020-08-04,74,2020
1zHR48K6XtWYm6bhrw4J6C,,2020-03-27,75,2020
4UxlLk460BnmQlRV3WiORh,,2020-08-21,70,2020
4MZnolldq7ciKKlbVDzLm5,,2020-02-07,77,2020
7rAXvbNQSxnAnVl3taoMLj,,2020-05-01,68,2020
2sU8ByeYc5BOBFNDr58CGV,,2020-09-25,72,2020
5NaOVfywXItXB2KMRj8aMZ,,2020-03-13,68,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
7z4GhRfLqfSkqrj5F3Yt2B,,2020-03-13,77,2020
6wTyGUWGCilBFZ837k5aRi,,2020-10-02,83,2020
4hYYpUC8Ewb74tP23Y1lmM,,2020-01-10,73,2020
4uNgt1uQs6wZRm4giB3shX,,2020-09-25,70,2020
4NtEHyzC02jvTLMERHn6Rw,,2020-11-11,65,2020
4Iqfx63CZhFGGIHiAvLxXY,,2020-06-19,68,2020
7fJJK56U9fHixgO0HQkhtI,,2020-03-27,81,2020
6m5qlaMzLtNsQDj3DQY5ji,,2020-12-04,79,2020
5g2INX6dnMIJG0xKygXwF3,,2020-12-11,73,2020
3euz4vS7ezKGnNSwgyvKcd,,2020-10-30,80,2020
70KAbDjO08A8nfTLShbraZ,,2020-11-27,72,2020
0eG8Pkyoc91BZ7s7bsBtNi,,2020-01-31,67,2020
0sOeI7pbAmIc8aDFyvkBUW,,2020-11-13,77,2020
2QRedhP5RmKJiJ1i8VgDGR,,2020-12-25,83,2020
70KAbDjO08A8nfTLShbraZ,,2020-11-27,72,2020
6n9DKpOxwifT5hOXtgLZSL,,2020-07-10,81,2020
57lgFncHBYu5E3igZnuCJK,,2020-09-25,73,2020
4dsMe3EBC8xURaxMhyorgf,,2020-08-10,70,2020
2UZw04wDxLVceADw2Gi1Qy,,2020-07-14,72,2020
2fenSS68JI1h4Fo296JfGr,,2020-07-24,90,2020
5sEpXan86hEcM8eZSAoWhw,,2020-06-12,74,2020
7CUmEkXzsnL13LU8XQnlbC,,2020-12-04,68,2020
6ufaA5YvSGK3E9KnRFYvvo,,2020-11-27,70,2020
0FbcuKOFPTtZgqAucm31iG,,2020-10-27,69,2020
1VGVJdmvOSRK2w9RKXk18A,,2020-12-18,71,2020
5uCEoLCj3ZZZ1EtzQdQWVl,,2020-01-10,66,2020
623PL2MBg50Br5dLXC9E9e,,2020-04-17,69,2020
6aW67R0sshdUwtbJEG2uQR,,2020-08-07,69,2020
0cZAE6guibfcYmTZD7hiae,,2020-02-14,67,2020
5lJqux7orBlA1QzyiBGti1,,2020-02-29,86,2020
71O60S5gIJSIAhdnrDIh3N,,2020-10-02,75,2020
4l5bLOtUFmUkD9RbsvJV9R,,2020-12-01,61,2020
7e7t0MCrNDcJZsPwUKjmOc,,2020-07-03,81,2020
2d9BCZeAAhiZWPpbX9aPCW,,2020-11-27,82,2020
7IyoGB8J31fvQDwGtHAq9m,,2020-03-06,72,2020
6m5qlaMzLtNsQDj3DQY5ji,,2020-12-04,79,2020
1fK6nUQDMeIciyfhAADix8,,2020-01-24,69,2020
43dl8hP5uNN9s6YeeJA5fv,,2020-10-30,69,2020
39xhYyNNDatQtgKw2KdXMz,,2020-05-15,80,2020
1OojCidx0eoPKch2M0Kz31,,2020-05-20,72,2020
4Iqfx63CZhFGGIHiAvLxXY,,2020-06-19,68,2020
6fLur4KDfJ782l1m05kLWx,,2020-04-06,68,2020
3RxpooDT1k9yceUKmArDXD,,2020-03-02,65,2020
14YY4ksyKkVbBsZ5TJt0Zr,,2020-02-28,63,2020
7fJJK56U9fHixgO0HQkhtI,,2020-03-27,81,2020
0lKGADKI9s71jBqJe5xYhn,,2020-07-17,66,2020
4pmyFpGicLLIgNPc1TQXKc,,2020-01-23,68,2020
389zGArsMlwuPorS4Cw7IX,,2020-09-18,73,2020
0i3baFZqWSrjjgTWrhKunB,,2020-06-05,71,2020
2sU8ByeYc5BOBFNDr58CGV,,2020-09-25,72,2020
26c7MmQ4w8EAvVLb4jilaM,,2020-09-18,80,2020
70KAbDjO08A8nfTLShbraZ,,2020-11-27,72,2020
70KAbDjO08A8nfTLShbraZ,,2020-11-27,72,2020
2dUlzOFbYohtRpYHXklj0K,,2020-02-07,61,2020
1ynyQdPQiXdYJNQEDL1S3d,,2020-02-28,73,2020
5TPtlK0RBgPloK3Robfiyp,,2020-10-11,67,2020
3TkSm0esbUBPygKvMrwWQn,,2020-05-08,75,2020
7e7t0MCrNDcJZsPwUKjmOc,,2020-07-03,81,2020
0pGGvcUT08FrwV0RJIIVA9,,2020-08-07,68,2020
4MZnolldq7ciKKlbVDzLm5,,2020-02-07,77,2020
1Ckbuzoh1dYKFnpNYmVEof,,2020-01-06,66,2020
0UJqeXmYE9Bs5jxXL0tCtW,,2020-08-28,64,2020
7iSPRgLrTrRr7Ed5W2tws6,,2020-06-19,70,2020
1ynyQdPQiXdYJNQEDL1S3d,,2020-02-28,73,2020
5sY6UIQ32GqwMLAfSNEaXb,,2020-01-17,74,2020
4bNPOFOzxGhF5jhfIK6lit,,2020-05-15,72,2020
1VC4P7rm1o3aYlYVYFkpGF,,2020-09-25,64,2020
0JEbkW1a2Ws7P8vMflSPc9,,2020-06-05,65,2020
5LURLNXIyqBHpe5vvRTKHY,,2020-08-14,68,2020
0VLl6NV05DjwNE2lZFdCEI,,2020-05-09,68,2020
25TJxI6ZH6XjT8geRQAFz5,,2020-10-23,72,2020
4p3eRdoK7W7z0tz8OWA3JM,,2020-05-01,65,2020
4WE4KsdoZbISWStEzfcxvH,,2020-03-13,63,2020
7rKmLxCFlmtIxGpX4HYgs4,,2020-02-14,77,2020
4HFO9PDRxsdbcegkcNhxgz,,2020-02-07,66,2020
4UNZOq7e8WjnfaYm2rkltE,,2020-03-06,67,2020
3JhVf7d60M7Xpg9UN6cJ9H,,2020-05-22,57,2020
2MDU46hcBn3u94s46BOSdv,,2020-07-20,73,2020
0pGGvcUT08FrwV0RJIIVA9,,2020-08-07,68,2020
7rKmLxCFlmtIxGpX4HYgs4,,2020-02-14,77,2020
39xhYyNNDatQtgKw2KdXMz,,2020-05-15,80,2020
2Xoteh7uEpea4TohMxjtaq,,2020-12-11,83,2020
4ZyeHIgdujClXSjC2cSqSb,,2020-03-20,71,2020
6n9DKpOxwifT5hOXtgLZSL,,2020-07-10,81,2020
1HixYJpe6AJWGDpEbb7ZuE,,2020-04-10,61,2020
5lJqux7orBlA1QzyiBGti1,,2020-02-29,86,2020
0iORCx2m4WsvkXWEGH7LS6,,2020-12-18,64,2020
5lbVCoz3kk3ITB6BRBfBMy,,2020-11-20,65,2020
0diTDrcRK1XY8owClcNSc0,,2020-09-16,60,2020
2a1AHCq835BXUcX1aTTWqQ,,2020-02-06,65,2020
6lJqLqRmWGmsw8aLEoSlZ9,,2020-05-15,67,2020
6nYfHQnvkvOTNHnOhDT3sr,,2020-11-20,76,2020
2Xoteh7uEpea4TohMxjtaq,,2020-12-11,83,2020
6n9DKpOxwifT5hOXtgLZSL,,2020-07-10,81,2020
3vi20DRHkqv4HyVg9Rt9wC,,2020-02-07,81,2020
5lbVCoz3kk3ITB6BRBfBMy,,2020-11-20,65,2020
44gX26I9jSjyy1KXAgquPc,,2020-02-14,60,2020
7a5cMcFWSeppy4Soc0QHcY,,2020-04-03,69,2020
2QRedhP5RmKJiJ1i8VgDGR,,2020-12-25,83,2020
3euz4vS7ezKGnNSwgyvKcd,,2020-10-30,80,2020
12GZ5ewBjyylguigbdmqJ9,,2020-01-31,69,2020
7a5cMcFWSeppy4Soc0QHcY,,2020-04-03,69,2020
13JoBPPaKWh2eusprVgAFu,,2020-06-09,64,2020
7gGJ9rNtigRF53dsFo48Wp,,2020-10-30,72,2020
5OVxLrOoXXD2HSKkQNqhQW,,2020-05-01,62,2020
2d9BCZeAAhiZWPpbX9aPCW,,2020-11-27,82,2020
0gA0nZrZ55PLUp7ARfrICu,,2020-05-22,70,2020
6wTyGUWGCilBFZ837k5aRi,,2020-10-02,83,2020
1pzvBxYgT6OVwJLtHkrdQK,,2020-08-18,81,2020
2Xoteh7uEpea4TohMxjtaq,,2020-12-11,83,2020
7rJgUM53wtu1WnwcAMaEgg,,2020-07-31,66,2020
7zhKZcqIJkkeqrswshd15r,,2020-11-20,71,2020
0D7yJonn41qsrIQ7YdWk2z,,2020-03-26,67,2020
1pzvBxYgT6OVwJLtHkrdQK,,2020-08-18,81,2020
0DMKZZanrzK36YjFyI5nfF,,2020-11-20,70,2020
1kwAv74rVTTGMpawGsXtiE,,2020-04-03,63,2020
3iN9tmhAGOfIPbKEklyujQ,,2020-11-13,60,2020
1pzvBxYgT6OVwJLtHkrdQK,,2020-08-18,81,2020
0dXQf9UooGFoxLamqfkURl,,2020-07-10,59,2020
6HpMdN52TfJAwVbmkrFeBN,,2020-10-29,69,2020
7fJJK56U9fHixgO0HQkhtI,,2020-03-27,81,2020
3TkSm0esbUBPygKvMrwWQn,,2020-05-08,75,2020
7q6zjWaLw8bN5nYiBWjrus,,2020-04-24,65,2020
6Pp6qGEywDdofgFC1oFbSH,,2020-06-18,75,2020
6Pp6qGEywDdofgFC1oFbSH,,2020-06-18,75,2020
239r63fqY8PyWX9WcgwNzP,,2020-11-06,66,2020
0Vcu9I1RkUF1VYSVeYwLhR,,2020-10-23,70,2020
2d9BCZeAAhiZWPpbX9aPCW,,2020-11-27,82,2020
7fZKtzZAsfH0kzeTivu5TG,,2020-05-08,67,2020
0HANqWtJABVpAWVrQzE2XM,,2020-09-02,73,2020
5sY6UIQ32GqwMLAfSNEaXb,,2020-01-17,74,2020
2JyArayVlT6t3MVWLLdSwZ,,2020-12-11,66,2020
46K4raQPIGem3N031upNj9,,2020-03-27,72,2020
42Rl6aaMTG6EgYxzjP41qp,,2020-04-10,60,2020
36jrqYRpGVpJqztuqCii22,,2020-06-24,62,2020
6nbvMuxCMFnQLubcSd15Cu,,2020-10-31,60,2020
0fEO7g2c5onkaXsybEtuD2,,2020-03-13,70,2020
1pzvBxYgT6OVwJLtHkrdQK,,2020-08-18,81,2020
7CUmEkXzsnL13LU8XQnlbC,,2020-12-04,68,2020
64nbgEEIcY4g1ElVLONJ0w,,2020-12-11,69,2020
5GnCVEvwaFZPogirSgrrtv,,2020-11-20,62,2020
5M4aigT49Vo7KHyB29dQjF,,2020-04-10,61,2020
49iT8dV8hZ5o7bqpOI5yfI,,2020-09-25,68,2020
6Pp6qGEywDdofgFC1oFbSH,,2020-06-18,75,2020
2Xoteh7uEpea4TohMxjtaq,,2020-12-11,83,2020
6K7559pAYrNCJwsv1uIIK7,,2020-04-24,64,2020
5hgwPA78vCrhEDaTazNMyR,,2020-09-30,65,2020
4UmrKzDJX0agxs2VF9lkaF,,2020-03-27,70,2020
7a5cMcFWSeppy4Soc0QHcY,,2020-04-03,69,2020
2MV7PrKdCcislKUAPMyEA2,,2020-06-23,65,2020
7zhKZcqIJkkeqrswshd15r,,2020-11-20,71,2020
48xpWR8K6CGpy3ETAym3pt,,2020-11-13,63,2020
1wAx2wnAA7F1SRrznW2GcH,,2020-09-02,73,2020
31qVWUdRrlb8thMvts0yYL,,2020-02-14,76,2020
14QMSPjwCAdA2qr6rKUXSs,,2020-05-22,61,2020
1BubKJqf6Uc4fNae5kLJJ7,,2020-07-31,72,2020
41gMZm0ib3Je8hU0eFNUwS,,2020-05-03,64,2020
5mUdh6YWnUvf0MfklEk1oi,,2020-05-08,70,2020
1ynyQdPQiXdYJNQEDL1S3d,,2020-02-28,73,2020
6slkiHeFK3wW2D1mao0TX3,,2020-09-04,64,2020
4xmJCh7ct63QvQ5wRc44db,,2020-09-04,61,2020
1BubKJqf6Uc4fNae5kLJJ7,,2020-07-31,72,2020
